codigo_municipio,anno,cantidad,delito
15204,2016,8,15
15212,2016,2,9
15212,2016,5,11
15212,2016,6,14
15212,2016,2,15
15215,2016,3,8
15215,2016,1,11
15215,2016,6,14
15215,2016,2,15
15218,2016,1,9
15218,2016,2,11
15218,2016,3,14
15223,2016,1,8
15223,2016,1,10
15223,2016,13,11
15223,2016,4,14
15223,2016,2,15
15224,2016,3,11
15224,2016,14,14
15224,2016,2,15
15226,2016,1,11
15226,2016,5,14
15226,2016,5,15
15232,2016,1,8
15232,2016,3,11
15232,2016,18,14
15236,2016,1,8
15236,2016,3,11
15236,2016,3,14
15236,2016,4,15
15238,2016,385,8
15238,2016,3,9
15238,2016,10,10
15238,2016,780,11
15238,2016,605,14
15238,2016,65,15
15244,2016,1,8
15244,2016,4,11
15244,2016,15,14
15248,2016,1,11
15248,2016,5,14
15272,2016,1,8
15272,2016,7,11
15272,2016,7,14
15272,2016,3,15
15276,2016,1,8
15276,2016,3,11
15276,2016,8,14
15276,2016,1,15
15293,2016,1,8
15293,2016,1,9
15293,2016,3,11
15293,2016,11,14
15293,2016,4,15
15296,2016,2,8
15296,2016,4,11
15296,2016,17,14
15296,2016,1,15
15317,2016,1,10
15317,2016,1,11
15317,2016,4,14
15322,2016,25,8
15322,2016,1,10
15322,2016,32,11
15322,2016,48,14
15322,2016,7,15
15325,2016,2,8
15325,2016,4,11
15325,2016,7,14
15325,2016,4,15
15332,2016,2,8
15332,2016,1,10
15332,2016,1,11
15332,2016,7,14
15362,2016,1,8
15362,2016,1,11
15362,2016,6,14
15362,2016,3,15
15367,2016,2,8
15367,2016,1,10
15367,2016,10,11
15367,2016,15,14
15367,2016,5,15
15368,2016,4,11
15368,2016,8,14
15368,2016,1,15
15377,2016,2,8
15377,2016,1,10
15377,2016,4,11
15377,2016,12,14
15377,2016,3,15
15380,2016,8,11
15380,2016,4,14
15380,2016,1,15
15401,2016,2,8
15401,2016,6,14
15403,2016,1,8
15403,2016,5,14
15403,2016,3,15
15407,2016,36,8
15407,2016,41,11
15407,2016,64,14
15407,2016,6,15
15425,2016,2,8
15425,2016,2,14
15442,2016,12,8
15442,2016,2,11
15442,2016,15,14
15442,2016,7,15
15455,2016,2,8
15455,2016,1,9
15455,2016,20,11
15455,2016,24,14
15455,2016,9,15
15464,2016,1,8
15464,2016,1,10
15464,2016,1,11
15464,2016,4,14
15464,2016,2,15
15466,2016,5,8
15466,2016,1,9
15466,2016,4,11
15466,2016,19,14
15466,2016,3,15
15469,2016,40,8
15469,2016,3,9
15469,2016,1,10
15469,2016,28,11
15469,2016,1,13
15469,2016,89,14
15469,2016,15,15
15476,2016,2,8
15476,2016,12,11
15476,2016,23,14
15476,2016,4,15
15480,2016,12,8
15480,2016,3,9
15480,2016,33,11
15480,2016,49,14
15480,2016,8,15
15491,2016,9,8
15491,2016,17,11
15491,2016,51,14
15491,2016,8,15
15494,2016,1,8
15494,2016,1,9
15494,2016,15,11
15494,2016,13,14
15494,2016,2,15
15500,2016,1,8
15500,2016,11,11
15500,2016,5,14
15500,2016,5,15
15507,2016,2,8
15507,2016,1,10
15507,2016,21,11
15507,2016,27,14
15507,2016,7,15
15511,2016,1,8
15511,2016,18,11
15511,2016,3,14
15511,2016,2,15
15514,2016,1,8
15514,2016,1,10
15514,2016,8,11
15514,2016,4,14
15514,2016,2,15
15516,2016,53,8
15516,2016,1,9
15516,2016,4,10
15516,2016,56,11
15516,2016,160,14
15516,2016,38,15
15518,2016,1,8
15518,2016,1,9
15518,2016,8,11
15518,2016,8,14
15518,2016,1,15
15522,2016,1,9
15522,2016,2,11
15522,2016,4,14
15531,2016,3,8
15531,2016,15,11
15531,2016,30,14
15531,2016,7,15
15533,2016,1,10
15533,2016,8,11
15533,2016,7,14
15533,2016,2,15
15537,2016,5,8
15537,2016,1,10
15537,2016,2,11
15537,2016,4,14
15542,2016,1,8
15542,2016,5,11
15542,2016,26,14
15542,2016,2,15
15550,2016,1,11
15550,2016,3,14
15550,2016,2,15
15572,2016,60,8
15572,2016,21,9
15572,2016,110,11
15572,2016,228,14
15572,2016,39,15
15580,2016,1,8
15580,2016,2,9
15580,2016,8,11
15580,2016,15,14
15580,2016,3,15
15599,2016,5,8
15599,2016,24,11
15599,2016,45,14
15599,2016,6,15
15600,2016,3,8
15600,2016,1,9
15600,2016,12,11
15600,2016,26,14
15600,2016,4,15
15621,2016,1,8
15621,2016,6,14
15632,2016,10,8
15632,2016,1,9
15632,2016,36,11
15632,2016,27,14
15632,2016,8,15
15638,2016,10,8
15638,2016,1,9
15638,2016,2,10
15638,2016,9,11
15638,2016,18,14
15638,2016,1,15
15646,2016,4,8
15646,2016,1,9
15646,2016,29,11
15646,2016,71,14
15646,2016,12,15
15660,2016,5,11
15660,2016,2,14
15660,2016,1,15
15664,2016,1,8
15664,2016,1,9
15664,2016,18,11
15664,2016,10,14
15664,2016,5,15
15667,2016,4,8
15667,2016,3,11
15667,2016,12,14
15667,2016,3,15
15673,2016,1,8
15673,2016,1,11
15673,2016,3,14
15676,2016,5,8
15676,2016,1,9
15676,2016,4,11
15676,2016,8,14
15676,2016,2,15
15681,2016,2,8
15681,2016,12,11
15681,2016,11,14
15681,2016,4,15
15686,2016,5,8
15686,2016,2,9
15686,2016,48,11
15686,2016,37,14
15686,2016,10,15
15690,2016,3,8
15690,2016,1,9
15690,2016,4,11
15690,2016,7,14
15690,2016,2,15
15693,2016,11,8
15693,2016,1,10
15693,2016,23,11
15693,2016,64,14
15693,2016,5,15
15696,2016,1,8
15696,2016,1,9
15696,2016,4,11
15696,2016,6,14
15696,2016,3,15
15720,2016,1,11
15720,2016,4,14
15720,2016,2,15
15723,2016,1,8
15723,2016,7,14
15740,2016,5,8
15740,2016,26,11
15740,2016,37,14
15740,2016,3,15
15753,2016,5,8
15753,2016,1,9
15753,2016,4,11
15753,2016,27,14
15753,2016,6,15
15755,2016,3,8
15755,2016,2,10
15755,2016,3,11
15755,2016,6,14
15755,2016,4,15
15757,2016,6,8
15757,2016,2,10
15757,2016,5,11
15757,2016,19,14
15759,2016,337,8
15759,2016,12,9
15759,2016,16,10
15759,2016,346,11
15759,2016,505,14
15759,2016,58,15
15761,2016,2,8
15761,2016,4,11
15761,2016,4,14
15761,2016,3,15
15762,2016,2,11
15762,2016,20,14
15762,2016,1,15
15763,2016,13,8
15763,2016,14,11
15763,2016,18,14
15763,2016,4,15
15764,2016,7,8
15764,2016,16,11
15764,2016,28,14
15764,2016,3,15
15774,2016,1,9
15774,2016,13,14
15776,2016,7,8
15776,2016,1,9
15776,2016,13,11
15776,2016,15,14
15776,2016,1,15
15778,2016,3,8
15778,2016,1,9
15778,2016,2,11
15778,2016,6,14
15778,2016,3,15
15790,2016,3,8
15790,2016,6,11
15790,2016,18,14
15790,2016,2,15
15798,2016,2,8
15798,2016,2,11
15798,2016,7,14
15798,2016,2,15
15804,2016,2,8
15804,2016,2,9
15804,2016,10,11
15804,2016,12,14
15804,2016,5,15
15806,2016,13,8
15806,2016,27,11
15806,2016,30,14
15806,2016,13,15
15808,2016,7,8
15808,2016,11,11
15808,2016,4,14
15808,2016,4,15
15810,2016,2,8
15810,2016,1,9
15810,2016,1,10
15810,2016,5,14
15814,2016,9,8
15814,2016,16,11
15814,2016,38,14
15814,2016,3,15
15816,2016,4,8
15816,2016,17,11
15816,2016,21,14
15816,2016,9,15
15820,2016,1,8
15820,2016,1,9
15820,2016,3,11
15820,2016,8,14
15820,2016,1,15
15822,2016,4,11
15822,2016,6,14
15822,2016,3,15
15832,2016,5,11
15832,2016,2,14
15835,2016,2,8
15835,2016,11,11
15835,2016,9,14
15835,2016,3,15
15837,2016,8,8
15837,2016,23,11
15837,2016,36,14
15837,2016,5,15
15839,2016,1,8
15839,2016,1,11
15839,2016,3,14
15842,2016,3,8
15842,2016,4,9
15842,2016,9,11
15842,2016,9,14
15842,2016,1,15
15861,2016,15,8
15861,2016,1,9
15861,2016,38,11
15861,2016,29,14
15861,2016,11,15
15879,2016,1,9
15879,2016,12,11
15879,2016,6,14
15879,2016,3,15
15897,2016,3,9
15897,2016,11,11
15897,2016,8,14
17001,2016,1814,8
17001,2016,77,9
17001,2016,30,10
17001,2016,466,11
17001,2016,1,12
17001,2016,1469,14
17001,2016,249,15
17013,2016,28,8
17013,2016,5,9
17013,2016,24,11
17013,2016,56,14
17013,2016,20,15
17042,2016,26,8
17042,2016,8,9
17042,2016,3,10
17042,2016,36,11
17042,2016,81,14
17042,2016,20,15
17050,2016,4,8
17050,2016,11,11
17050,2016,18,14
17050,2016,5,15
17088,2016,6,8
17088,2016,6,9
17088,2016,1,10
17088,2016,5,11
17088,2016,22,14
17088,2016,5,15
17174,2016,239,8
17174,2016,29,9
17174,2016,1,10
17174,2016,105,11
17174,2016,226,14
17174,2016,50,15
17272,2016,3,8
17272,2016,2,9
17272,2016,4,11
17272,2016,15,14
17272,2016,4,15
17380,2016,258,8
17380,2016,18,9
17380,2016,3,10
17380,2016,211,11
17380,2016,323,14
17380,2016,47,15
17388,2016,4,8
17388,2016,1,11
17388,2016,14,14
17388,2016,7,15
17433,2016,7,8
17433,2016,5,9
17433,2016,21,11
17433,2016,58,14
17433,2016,16,15
17442,2016,2,8
17442,2016,3,9
17442,2016,8,11
17442,2016,28,14
17442,2016,4,15
17444,2016,4,8
17444,2016,5,9
17444,2016,2,11
17444,2016,7,14
17444,2016,5,15
17446,2016,1,8
17446,2016,1,10
17446,2016,5,14
17486,2016,31,8
17486,2016,4,9
17486,2016,1,10
17486,2016,12,11
17486,2016,44,14
17486,2016,4,15
17495,2016,4,8
17495,2016,2,10
17495,2016,11,11
17495,2016,14,14
17495,2016,4,15
17513,2016,5,8
17513,2016,6,9
17513,2016,1,10
17513,2016,9,11
17513,2016,17,14
17513,2016,7,15
17524,2016,16,8
17524,2016,8,9
17524,2016,1,10
17524,2016,21,11
17524,2016,71,14
17524,2016,15,15
17541,2016,9,8
17541,2016,3,9
17541,2016,1,10
17541,2016,11,11
17541,2016,13,14
17541,2016,13,15
17614,2016,45,8
17614,2016,8,9
17614,2016,5,10
17614,2016,36,11
17614,2016,179,14
17614,2016,30,15
17616,2016,10,8
17616,2016,2,9
17616,2016,4,11
17616,2016,14,14
17616,2016,14,15
17653,2016,10,8
17653,2016,1,10
17653,2016,13,11
17653,2016,35,14
17653,2016,15,15
17662,2016,9,8
17662,2016,1,9
17662,2016,19,11
17662,2016,27,14
17662,2016,17,15
17665,2016,1,8
17665,2016,1,9
17665,2016,15,11
17665,2016,9,14
17665,2016,6,15
17777,2016,18,8
17777,2016,8,9
17777,2016,18,11
17777,2016,91,14
17777,2016,8,15
17867,2016,7,8
17867,2016,2,9
17867,2016,9,11
17867,2016,17,14
17867,2016,6,15
17873,2016,70,8
17873,2016,11,9
17873,2016,53,11
17873,2016,1,12
17873,2016,135,14
17873,2016,31,15
17877,2016,5,8
17877,2016,2,9
17877,2016,1,10
17877,2016,14,11
17877,2016,16,14
17877,2016,9,15
18001,2016,868,8
18001,2016,54,9
18001,2016,60,10
18001,2016,442,11
18001,2016,659,14
18001,2016,180,15
18029,2016,2,9
18029,2016,5,11
18029,2016,2,14
18029,2016,1,15
18094,2016,7,8
18094,2016,3,9
18094,2016,1,10
18094,2016,10,11
18094,2016,18,14
18094,2016,11,15
18150,2016,10,8
18150,2016,8,9
18150,2016,2,10
18150,2016,18,11
18150,2016,39,14
18150,2016,22,15
18205,2016,18,8
18205,2016,3,9
18205,2016,3,10
18205,2016,10,11
18205,2016,27,14
18205,2016,6,15
18247,2016,17,8
18247,2016,6,9
18247,2016,3,10
18247,2016,16,11
18247,2016,27,14
18247,2016,14,15
18256,2016,14,8
18256,2016,6,9
18256,2016,2,10
18256,2016,14,11
18256,2016,42,14
18256,2016,7,15
18410,2016,12,8
18410,2016,4,9
18410,2016,1,10
18410,2016,2,11
18410,2016,15,14
18410,2016,6,15
18460,2016,2,9
18460,2016,1,10
18460,2016,1,11
18460,2016,5,14
18460,2016,5,15
18479,2016,3,8
18479,2016,3,11
18479,2016,9,14
18592,2016,15,8
18592,2016,9,9
18592,2016,6,10
18592,2016,23,11
18592,2016,1,13
18592,2016,53,14
18592,2016,35,15
18610,2016,5,8
18610,2016,8,9
18610,2016,4,10
18610,2016,11,11
18610,2016,18,14
18610,2016,9,15
18753,2016,57,8
18753,2016,32,9
18753,2016,24,10
18753,2016,58,11
18753,2016,70,14
18753,2016,71,15
18756,2016,8,11
18756,2016,20,14
18756,2016,7,15
18785,2016,2,9
18785,2016,6,11
18785,2016,5,14
18785,2016,2,15
18860,2016,2,9
18860,2016,6,11
18860,2016,12,14
18860,2016,6,15
19001,2016,2416,8
19001,2016,57,9
19001,2016,110,10
19001,2016,1816,11
19001,2016,4,12
19001,2016,1,13
19001,2016,1318,14
19001,2016,352,15
19022,2016,1,8
19022,2016,1,9
19022,2016,1,10
19022,2016,9,11
19022,2016,10,14
19022,2016,2,15
19050,2016,3,8
19050,2016,32,9
19050,2016,3,10
19050,2016,10,11
19050,2016,17,14
19050,2016,11,15
19075,2016,5,8
19075,2016,18,9
19075,2016,11,11
19075,2016,24,14
19075,2016,11,15
19100,2016,8,8
19100,2016,14,9
19100,2016,1,10
19100,2016,9,11
19100,2016,36,14
19100,2016,18,15
19110,2016,3,8
19110,2016,21,9
19110,2016,1,10
19110,2016,18,11
19110,2016,38,14
19110,2016,11,15
19130,2016,11,8
19130,2016,10,9
19130,2016,3,10
19130,2016,53,11
19130,2016,63,14
19130,2016,35,15
19137,2016,11,8
19137,2016,3,9
19137,2016,3,10
19137,2016,8,11
19137,2016,1,13
19137,2016,27,14
19137,2016,11,15
19142,2016,26,8
19142,2016,13,9
19142,2016,2,10
19142,2016,96,11
19142,2016,94,14
19142,2016,12,15
19212,2016,11,8
19212,2016,31,9
19212,2016,1,10
19212,2016,37,11
19212,2016,66,14
19212,2016,11,15
19256,2016,20,8
19256,2016,30,9
19256,2016,18,10
19256,2016,42,11
19256,2016,101,14
19256,2016,34,15
19290,2016,2,9
19290,2016,1,10
19290,2016,2,11
19290,2016,7,14
19290,2016,4,15
19300,2016,39,8
19300,2016,3,9
19300,2016,50,11
19300,2016,81,14
19300,2016,6,15
19318,2016,12,8
19318,2016,4,9
19318,2016,3,10
19318,2016,27,11
19318,2016,49,14
19318,2016,8,15
19355,2016,8,8
19355,2016,4,9
19355,2016,3,10
19355,2016,30,11
19355,2016,43,14
19355,2016,19,15
19364,2016,1,8
19364,2016,2,14
19364,2016,7,15
19392,2016,6,8
19392,2016,5,9
19392,2016,2,10
19392,2016,5,11
19392,2016,16,14
19392,2016,4,15
19397,2016,1,8
19397,2016,5,9
19397,2016,2,10
19397,2016,3,11
19397,2016,13,14
19397,2016,8,15
19418,2016,1,8
19418,2016,4,9
19418,2016,5,11
19418,2016,12,14
19418,2016,7,15
19450,2016,18,8
19450,2016,18,9
19450,2016,6,10
19450,2016,14,11
19450,2016,33,14
19450,2016,5,15
19455,2016,42,8
19455,2016,16,9
19455,2016,6,10
19455,2016,34,11
19455,2016,92,14
19455,2016,12,15
19473,2016,4,8
19473,2016,5,9
19473,2016,6,10
19473,2016,8,11
19473,2016,19,14
19473,2016,11,15
19513,2016,5,8
19513,2016,2,9
19513,2016,6,11
19513,2016,19,14
19513,2016,8,15
19517,2016,8,8
19517,2016,11,9
19517,2016,17,11
19517,2016,39,14
19517,2016,20,15
19532,2016,56,8
19532,2016,18,9
19532,2016,11,10
19532,2016,21,11
19532,2016,71,14
19532,2016,24,15
19533,2016,6,9
19533,2016,2,10
19533,2016,3,11
19533,2016,7,14
19533,2016,3,15
19548,2016,69,8
19548,2016,3,9
19548,2016,9,10
19548,2016,51,11
19548,2016,1,13
19548,2016,98,14
19548,2016,24,15
19573,2016,153,8
19573,2016,48,9
19573,2016,2,10
19573,2016,66,11
19573,2016,197,14
19573,2016,15,15
19585,2016,12,8
19585,2016,4,9
19585,2016,1,10
19585,2016,10,11
19585,2016,4,13
19585,2016,29,14
19585,2016,5,15
19622,2016,29,8
19622,2016,7,9
19622,2016,3,11
19622,2016,18,14
19622,2016,5,15
19693,2016,1,9
19693,2016,3,10
19693,2016,2,11
19693,2016,4,14
19693,2016,2,15
19698,2016,344,8
19698,2016,77,9
19698,2016,38,10
19698,2016,403,11
19698,2016,1,13
19698,2016,342,14
19698,2016,70,15
19701,2016,2,8
19701,2016,2,11
19701,2016,4,14
19701,2016,1,15
19743,2016,10,8
19743,2016,4,9
19743,2016,3,10
19743,2016,29,11
19743,2016,50,14
19743,2016,13,15
19760,2016,1,8
19760,2016,3,9
19760,2016,1,10
19760,2016,16,11
19760,2016,3,12
19760,2016,8,14
19760,2016,3,15
19780,2016,2,8
19780,2016,10,9
19780,2016,8,11
19780,2016,1,13
19780,2016,11,14
19780,2016,7,15
19785,2016,6,9
19785,2016,1,10
19785,2016,3,11
19785,2016,4,14
19785,2016,4,15
19807,2016,45,8
19807,2016,11,9
19807,2016,6,10
19807,2016,40,11
19807,2016,56,14
19807,2016,21,15
19809,2016,3,8
19809,2016,3,9
19809,2016,2,10
19809,2016,10,11
19809,2016,9,14
19809,2016,11,15
19821,2016,3,8
19821,2016,2,9
19821,2016,3,10
19821,2016,7,11
19821,2016,14,14
19821,2016,6,15
19824,2016,6,8
19824,2016,3,9
19824,2016,4,10
19824,2016,14,11
19824,2016,32,14
19824,2016,16,15
19845,2016,47,8
19845,2016,13,9
19845,2016,59,11
19845,2016,76,14
19845,2016,14,15
20001,2016,1231,8
20001,2016,66,9
20001,2016,61,10
20001,2016,323,11
20001,2016,1473,14
20001,2016,215,15
20011,2016,328,8
20011,2016,21,9
20011,2016,25,10
20011,2016,315,11
20011,2016,256,14
20011,2016,47,15
20013,2016,115,8
20013,2016,7,9
20013,2016,4,10
20013,2016,37,11
20013,2016,2,12
20013,2016,117,14
20013,2016,33,15
20032,2016,4,8
20032,2016,5,9
20032,2016,3,11
20032,2016,3,14
20032,2016,6,15
20045,2016,25,8
20045,2016,2,9
20045,2016,4,10
20045,2016,5,11
20045,2016,18,14
20045,2016,12,15
20060,2016,89,8
20060,2016,1,9
20060,2016,7,11
20060,2016,36,14
20060,2016,10,15
20175,2016,18,8
20175,2016,2,9
20175,2016,2,10
20175,2016,8,11
20175,2016,17,14
20175,2016,6,15
20178,2016,51,8
20178,2016,9,9
20178,2016,2,10
20178,2016,8,11
20178,2016,50,14
20178,2016,30,15
20228,2016,29,8
20228,2016,4,9
20228,2016,7,10
20228,2016,6,11
20228,2016,29,14
20228,2016,10,15
20238,2016,34,8
20238,2016,3,9
20238,2016,2,10
20238,2016,4,11
20238,2016,27,14
20238,2016,4,15
20250,2016,34,8
20250,2016,6,9
20250,2016,1,10
20250,2016,2,11
20250,2016,25,14
20250,2016,9,15
20295,2016,6,8
20295,2016,1,9
20295,2016,1,10
20295,2016,10,14
20295,2016,1,15
20310,2016,1,8
20310,2016,7,9
20310,2016,5,11
20310,2016,6,14
20383,2016,26,8
20383,2016,5,9
20383,2016,1,10
20383,2016,8,11
20383,2016,12,14
20400,2016,34,8
20400,2016,5,9
20400,2016,2,10
20400,2016,6,11
20400,2016,19,14
20400,2016,3,15
20443,2016,5,8
20443,2016,1,9
20443,2016,1,10
20443,2016,1,11
20443,2016,11,14
20443,2016,1,15
20517,2016,31,8
20517,2016,5,9
20517,2016,6,10
20517,2016,12,11
20517,2016,28,14
20517,2016,15,15
20550,2016,15,8
20550,2016,2,9
20550,2016,4,10
20550,2016,3,11
20550,2016,1,13
20550,2016,23,14
20550,2016,7,15
20570,2016,5,8
20570,2016,4,9
20570,2016,1,11
20570,2016,9,14
20570,2016,1,15
20614,2016,3,8
20614,2016,3,9
20614,2016,1,10
20614,2016,32,11
20614,2016,1,12
20614,2016,29,14
20614,2016,5,15
20621,2016,30,8
20621,2016,2,9
20621,2016,13,11
20621,2016,33,14
20621,2016,5,15
20710,2016,96,8
20710,2016,4,9
20710,2016,2,10
20710,2016,59,11
20710,2016,2,13
20710,2016,67,14
20710,2016,2,15
20750,2016,6,8
20750,2016,2,9
20750,2016,2,10
20750,2016,5,11
20750,2016,17,14
20750,2016,1,15
20770,2016,23,8
20770,2016,5,9
20770,2016,13,11
20770,2016,35,14
20770,2016,10,15
20787,2016,3,8
20787,2016,3,9
20787,2016,1,10
20787,2016,5,11
20787,2016,11,14
20787,2016,1,15
23001,2016,1000,8
23001,2016,97,9
23001,2016,73,10
23001,2016,786,11
23001,2016,2,12
23001,2016,1322,14
23001,2016,248,15
23068,2016,11,8
23068,2016,10,9
23068,2016,1,10
23068,2016,22,11
23068,2016,48,14
23068,2016,11,15
23079,2016,4,8
23079,2016,7,9
23079,2016,1,10
23079,2016,17,11
23079,2016,1,13
23079,2016,8,14
23079,2016,3,15
23090,2016,1,8
23090,2016,4,9
23090,2016,2,10
23090,2016,6,11
23090,2016,7,14
23090,2016,7,15
23162,2016,111,8
23162,2016,26,9
23162,2016,6,10
23162,2016,112,11
23162,2016,167,14
23162,2016,40,15
23168,2016,1,8
23168,2016,1,9
23168,2016,1,10
23168,2016,5,11
23168,2016,8,14
23168,2016,6,15
23182,2016,67,8
23182,2016,4,9
23182,2016,2,10
23182,2016,51,11
23182,2016,72,14
23182,2016,22,15
23189,2016,19,8
23189,2016,4,9
23189,2016,1,10
23189,2016,22,11
23189,2016,61,14
23189,2016,13,15
23300,2016,5,8
23300,2016,5,9
23300,2016,17,11
23300,2016,19,14
23300,2016,7,15
23350,2016,7,8
23350,2016,5,9
23350,2016,4,10
23350,2016,15,11
23350,2016,20,14
23350,2016,6,15
23417,2016,188,8
23417,2016,20,9
23417,2016,14,10
23417,2016,227,11
23417,2016,270,14
23417,2016,55,15
23419,2016,5,8
23419,2016,4,9
23419,2016,6,11
23419,2016,7,14
23419,2016,11,15
23464,2016,14,8
23464,2016,4,9
23464,2016,15,11
23464,2016,21,14
23464,2016,5,15
23466,2016,85,8
23466,2016,25,9
23466,2016,8,10
23466,2016,105,11
23466,2016,122,14
23466,2016,36,15
23500,2016,2,8
23500,2016,2,9
23500,2016,13,11
23500,2016,20,14
23500,2016,10,15
23555,2016,91,8
23555,2016,24,9
23555,2016,8,10
23555,2016,148,11
23555,2016,67,14
23555,2016,29,15
23570,2016,6,8
23570,2016,2,9
23570,2016,2,10
23570,2016,15,11
23570,2016,15,14
23570,2016,7,15
23574,2016,3,8
23574,2016,2,9
23574,2016,1,10
23574,2016,9,11
23574,2016,13,14
23574,2016,10,15
23580,2016,12,8
23580,2016,11,9
23580,2016,29,11
23580,2016,35,14
23580,2016,16,15
23586,2016,6,8
23586,2016,3,9
23586,2016,1,10
23586,2016,20,11
23586,2016,14,14
23586,2016,10,15
23660,2016,185,8
23660,2016,8,9
23660,2016,6,10
23660,2016,77,11
23660,2016,99,14
23660,2016,26,15
23670,2016,19,8
23670,2016,1,9
23670,2016,30,11
23670,2016,33,14
23670,2016,16,15
23672,2016,30,8
23672,2016,10,9
23672,2016,1,10
23672,2016,39,11
23672,2016,66,14
23672,2016,9,15
23675,2016,8,8
23675,2016,3,9
23675,2016,1,10
23675,2016,32,11
23675,2016,28,14
23675,2016,13,15
23678,2016,4,8
23678,2016,8,11
23678,2016,32,14
23678,2016,7,15
23682,2016,3,9
23682,2016,1,10
23682,2016,11,11
23682,2016,6,14
23682,2016,7,15
23686,2016,16,8
23686,2016,8,9
23686,2016,3,10
23686,2016,23,11
23686,2016,44,14
23686,2016,11,15
23807,2016,30,8
23807,2016,32,9
23807,2016,6,10
23807,2016,91,11
23807,2016,95,14
23807,2016,53,15
23815,2016,1,8
23815,2016,1,10
23815,2016,7,11
23815,2016,8,14
23815,2016,3,15
23855,2016,5,9
23855,2016,9,11
23855,2016,4,14
23855,2016,6,15
25001,2016,4,8
25001,2016,2,10
25001,2016,5,11
25001,2016,5,14
25001,2016,3,15
25019,2016,4,8
25019,2016,4,11
25019,2016,9,14
25019,2016,4,15
25035,2016,48,8
25035,2016,21,11
25035,2016,35,14
25035,2016,11,15
25040,2016,63,8
25040,2016,2,10
25040,2016,8,11
25040,2016,1,12
25040,2016,28,14
25040,2016,3,15
25086,2016,3,8
25086,2016,1,11
25086,2016,3,14
25095,2016,2,8
25095,2016,1,11
25099,2016,21,8
25099,2016,20,11
25099,2016,20,14
25099,2016,5,15
25120,2016,6,8
25120,2016,1,9
25120,2016,4,10
25120,2016,25,11
25120,2016,19,14
25120,2016,3,15
25123,2016,29,8
25123,2016,1,9
25123,2016,16,11
25123,2016,22,14
25123,2016,2,15
25126,2016,85,8
25126,2016,5,9
25126,2016,2,10
25126,2016,30,11
25126,2016,118,14
25126,2016,24,15
25148,2016,8,8
25148,2016,2,10
25148,2016,5,11
25148,2016,28,14
25148,2016,6,15
25151,2016,43,8
25151,2016,1,9
25151,2016,3,10
25151,2016,26,11
25151,2016,91,14
25151,2016,6,15
25154,2016,19,8
25154,2016,1,10
25154,2016,25,11
25154,2016,11,14
25168,2016,15,8
25168,2016,1,9
25168,2016,4,11
25168,2016,19,14
25168,2016,2,15
25175,2016,438,8
25175,2016,8,9
25175,2016,4,10
25175,2016,126,11
25175,2016,429,14
25175,2016,40,15
25178,2016,9,8
25178,2016,5,11
25178,2016,13,14
25178,2016,1,15
25181,2016,36,8
25181,2016,1,10
25181,2016,16,11
25181,2016,50,14
25181,2016,2,15
25183,2016,22,8
25183,2016,1,9
25183,2016,27,11
25183,2016,73,14
25183,2016,6,15
25200,2016,71,8
25200,2016,1,9
25200,2016,90,11
25200,2016,94,14
25200,2016,8,15
25214,2016,61,8
25214,2016,2,10
25214,2016,32,11
25214,2016,63,14
25214,2016,11,15
25224,2016,32,8
25224,2016,2,9
25224,2016,20,11
25224,2016,20,14
25224,2016,1,15
25245,2016,81,8
25245,2016,3,9
25245,2016,4,10
25245,2016,49,11
25245,2016,113,14
25245,2016,9,15
25258,2016,4,8
25258,2016,1,10
25258,2016,9,11
25258,2016,18,14
25258,2016,5,15
25260,2016,32,8
25260,2016,2,9
25260,2016,65,11
25260,2016,86,14
25260,2016,11,15
25269,2016,278,8
25269,2016,15,9
25269,2016,7,10
25269,2016,277,11
25269,2016,596,14
25269,2016,52,15
25279,2016,22,8
25279,2016,1,10
25279,2016,14,11
25279,2016,29,14
25279,2016,3,15
25281,2016,1,10
25281,2016,4,11
25281,2016,7,14
25281,2016,1,15
25286,2016,72,8
25286,2016,7,9
25286,2016,6,10
25286,2016,86,11
25286,2016,147,14
25286,2016,20,15
25288,2016,18,8
25288,2016,12,11
25288,2016,14,14
25288,2016,3,15
25290,2016,656,8
25290,2016,22,9
25290,2016,26,10
25290,2016,301,11
25290,2016,653,14
25290,2016,57,15
25293,2016,21,8
25293,2016,2,11
25293,2016,8,14
25293,2016,1,15
25295,2016,39,8
25295,2016,41,11
25295,2016,73,14
25295,2016,11,15
25297,2016,80,8
25297,2016,2,9
25297,2016,1,10
25297,2016,19,11
25297,2016,120,14
25297,2016,6,15
25299,2016,3,8
25299,2016,2,11
25299,2016,7,14
25307,2016,361,8
25307,2016,32,9
25307,2016,10,10
25307,2016,244,11
25307,2016,379,14
25307,2016,48,15
25312,2016,6,8
25312,2016,14,11
25312,2016,20,14
25312,2016,2,15
25320,2016,144,8
25320,2016,1,9
25320,2016,44,11
25320,2016,123,14
25320,2016,20,15
25322,2016,74,8
25322,2016,3,9
25322,2016,1,10
25322,2016,23,11
25322,2016,46,14
25322,2016,14,15
25324,2016,3,8
25324,2016,1,11
25324,2016,4,14
25324,2016,4,15
25326,2016,1,10
25326,2016,2,11
25326,2016,4,14
25326,2016,2,15
25328,2016,1,8
25328,2016,2,11
25328,2016,7,14
25335,2016,3,8
25335,2016,1,9
25335,2016,2,11
25335,2016,4,14
25335,2016,1,15
25339,2016,1,8
25339,2016,1,9
